comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
good job  its wackamole time,04889152ef6978d0,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
stop leaving stupid harping messages for peopel that are nil to do with what you are talking about,0489a254fed03fab,0.0,0.0,0.0,train,0.0,0.0,1.0,1.0
if you doubt that it s verifiable  you haven t read enough ed it would be much more productive to put in the fact tags as needed  since to seasoned readers of ed  most of this stuff is obvious just by checking out the page it s either that  or every single sentence is going to have to be referenced  and that will make for one ugly article  talk ,048bf42d52d0ad9a,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
i was going to say the same thing  but you beat me to it it only cost like a dollar or so to read the la times archives ,048cec0170feb97e,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  janettedoe  i appreciate your finding and uploading the rao articles however  this can easily become an endless discussion for some other yadav apologist will soon come along and find an even more obscure source than rao  and then you conscientious and rigorous to a degree that the yadav apologists are not and have no intention  aware or unaware  of being will go scurrying again for the article after that we all will try to interpret it  weighing the pros and cons  again to a degree the apologists will not  for they will be busy looking for the next roadblock to toss in our path  i think we can t make the determination of whether rao applies here or not  at least not yet let the secondary sources do that we need to rely on recent scholarship  especially that in textbooks  published by academic presses and vetted both before and after publication by reviewers from a wide range of scholarly and journalistic backgrounds two such books  by susan bayly and christophe jaffrelot  both widely used in universities around the world  both reviewed extensively in the literature  are being used in the article let the article writing  or rewriting  proceed based on these  or similar  books once the article has been fleshed out  we can come back to the issue of rao otherwise  nothing will get done  and those of us  who ve taken time out from our other wikipedia  not to speak rl  pursuits to attend to the article  will slowly walk away  out of touch and out of sympathy  talk ,048d93085008cfa4,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
disagree it s been well established that lists of characters are appropriate for wikipedia ,048e0de09dfb565f,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 speedy deletion declined  naveen sawhney  hello muffledthud  i am just letting you know that i declined the speedy deletion of naveen sawhney  a page you tagged for speedy deletion  because of the following concern  the article makes a credible assertion of importance or significance  sufficient to pass a thank you uk ,048e113125bdf498,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 hey fuck you  who the fuck checks phnom nam lyr wildlife sanctuary for vandalism  get a fuck  ing life you turd bag ,048e2bdc78a2dff1,0.0,1.0,1.0,train,1.0,0.0,1.0,4.0
proxy range block  possible collateral damage  you re call see user talk cubbieco since its your block  and i am not much help with proxies myself  i ll leave it up to you talk contribs,048f5404f0409e48,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
pulp fiction would you recommend it ,048fb76e50bebec9,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 rsa labss  now emc mit  and acm are wrong vquaker i am used to accepting correction when it is due  but for the life of me i cannot understand why cited information from a primary source  rsa labs  on the fourth factor of authentication is not worth knowing i am confronted with the information that because it is not a legal requirement as far as you know  it must be spurious some people know that it s better to get their legal information from government sources  not wikipedia if you are holding up this resource as some type of cfr or usc guide  exposition  or sanctioned resource  then i believe the u s  government would like to hear your ideas further  someone you know or knows you  is part of network administrationwhich is part of the brilliance needing a cohort or supervisor to provide a human factor is difficult to defeat though  i suspect you know this already i m not offended though  just immensely confused as to why this item of access control must be devoid of technical information and meet some arbitrary legal standard i would ask you this  if a user loses their smartcard  i e  cac  and forgets their password  with the premise being that biometric devices or other inherence factor methodologies are not deployed  in most situations does an administrator with knowledge of the user ask they be terminated  or do they reissue credentials based on knowing the person there are organizations that will terminate you  but i couldn t have said that in my expounding of the  th factor because it would mean citing information not available to the lay i do hope i can talk without citing what those in df and is would consider common knowledge  when we set out  it was to provide reliable information  if the mission has changed  well who could tell consider me a non contributor from now onwe aren t allowed to use wikipedia anyway where i work  it is an anathema say what you want unless it surprises someone and then an ego check is issued  i should expect nothing less  after all  i teach what changed the tone was your  dumb ing down and use of nonsensical examples that could not be used to authenticate someone smell non sequitur you gave me things to read  but i m still waiting for you to cite wikipedia s policy that information be legally sanctioned and in the format expected by a barrister i cited my sourcewhere is the citation that the language style  organization  and applicability be in line with one or more regulatory bodies now a better way to be proactive would be to realize that academic databases  do you have access to them  elsevier  jstor  edas  ie  springerlink they can be pricey if you try and yet without them you re stuck in a google funk  but i digress  are full of references to fourth factor that cash register key the manager uses when you return something  yep  someone you know an that s been around for decades sign up for an account with an isp  there it is again take joy in knowing you have some sheriff star and are for the most part helpful i just didn t realize you alone set these standards i repent in ashes and wrend my sackcloth accordingly  ,048fdb291f8f0a84,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
hello shanks  i have seen you contribute a lot in sports  especially with greek teams and sports  can i ask you if you support greece in all sports  have you followed women s water polo world championships  when greece have won the gold medal  and how many medals do you think greece will win in london let me know  thanks ,049080f6792473a4,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 note i dont know  but i have a banknote and it s green in colour and has a ram on it  anyone know what it is  i ll scan it and upload it soon ,04908cdedaaaf63b,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
june utc ermm i actually designed and built the shopfront  are you really telling me what i was thinking when i did it  hiding the crack was the original reason  not the only reason  another thing  the shopfront only  juts out  by inches in a couple places and is mainly set back from the building line by up to feet  this creates the impression that it hangs out over the pavement  i will dig out a picture of the shopfront from the side if it will make you happy  chris ostwald ,0491011303c6e54b,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
argh  can someone sort out its location ,049253663dda0805,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
alright  i suppose  can decide whether or not they want to remove the comment  t c ,0492a2897cbf58f9,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 yo what the fuck is your problem fuck  ing around with my page  leave it the fuck alone ,0492cfd8278238d4,0.0,1.0,1.0,train,1.0,0.0,1.0,4.0
hi there  how can i help you  reply,0494b8a3c2ad906c,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
and more details on his various positions in the oil industry,049587614b333637,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
mfd missed that  thanks zapped  regards  talk,0495be952a3b94a9,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
some that we know would claim that as or  but i won t  as i said  if you want gb maybe find a source that says it ,0495ef620358683c,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
tuberculosis pages on dots rntcp i had recently started a wikipage on rntcp  and only later did i realise that you had contributed a lot towards tuberculosis previously  and that had discussed about the need for including integrating dots on the wikipage tuberculosis treatment  now it looks odd to have a separate page for rntcp without one for dots  what shall i do ,049646c63c4e04b9,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
i would say this is bad form  but the whole dispute has tired me out  and i don t really feel like intervening ,04965be9ea5a4214,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 february please stop  if you continue to vandalize wikipedia  you will be  block  from editing  speak if this is a shared ip address  and you didn t make the edit  consider creating an account for yourself so you can avoid further irrelevant notices  ,0497e5613da4906b,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
no  taekwondo is in the first sem this year  or maybe in the succeeding years  due to the placement of volleyball in the second sem  i don t know the true results of the taekwondo tournament yet swimming details please be informed that rankings in the swimming championships is based on total number of points accumulated by the team  not solely on medal standings  and if possible  please include all medals  it is suggested that the table be put with these headings  team points gold silver bronze total,049817c666ecbdfc,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
backronym i have a feeling i read somewhere that the name tardis is a backronym or apronym the name came first  and what it stood for came later  am i right  if so  surely that should be reflected in the article however  i ve done a quick search on google and can t find anything that indicates this  i might be wrong  ,049855fd121c818e,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
given name is it a female or male given name ,04989751dddda728,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 sockpuppetry case your name has been mentioned in connection with a sockpuppetry case  please refer to wikipedia sockpuppet investigations dr karl fan for evidence  please make sure you make yourself familiar with the guide to responding to cases before editing the evidence page  talk contribs ,04995dca9c6a74e4,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
rails i question that rails is a shared nothing architecture by default  it has file based sessions  as well as a single process runner which doesn t get reset between requests if you set a global variable in one request  it ll be there in the next  assuming you end up at the same backend  ,049a8dc9fce611e3,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 as for the arguements that abo should be included it already is  wanker is used alot  but only as a common noun  and the usuage isn t unique  same for the other words mentioned though other commonwealth countries  such as new zealand  may use  cunt  in a similar fashion  australians do seem to use it more  however  this arguement is irrelevent since many australian words such as mate  bloke etc are used extensively in nz  and the uk  though are still in the article  r m ,049aa7969ccd93ff,0.0,0.0,1.0,train,0.0,0.0,0.0,1.0
the second project  wikipedians against censorship is a cynical trolling campaign lead by gorgonzilla  a well know problem user it would be entirely inappropriate to merge the two  erwin,049b3e8c149469e2,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 i m against merging the articles i think part of the confusion is that is interpreting african american as a purely ethnic label if it were s arguments would make sense  but it isn t it s a label that makes reference both to a person s ethnicity and to their nationality  ,049d71646bab76ce,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
thankyou  gareth  that s very kind  is that mound really made of loose sand  i wonder  if so  how do they stop it slumping in the rain the designer in me is thinking of practicalities  ,049d9929949207c6,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 organisations also count as things the section you quote from wp name is in the section titled use english words which goes on to say sometimes the usual english version will differ somewhat from the local form as in franz josef strauss  and rarely  as with mount everest  it will be completely different  this is clearly a case where the usual english version differs somewhat wikipedia naming conventions  political parties  carries several exceptions  the third exception is parties whose name is more commonly known by acronyms than their full name in international newsmedia  since gpv is more commonly known by its acronym  this naming convention does not apply there is no problem with ambiguity  since there are no other topics in wikipedia that carry the name gpv even if there were  this article would then be named gpv  political party  to disambiguate them  in conclusion  please read naming conventions in full before quoting them to me also  please demonstrate that gpv is not the most commonly used name in english for this party  which you have not yet done  thank you  ,049f8167c0ce7ea2,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
tangential forces the tangential forces  coriolis and euler  can be applied to a system but they don t occur naturally apart from perhaps in electromagnetism  but that is off topic during the last week there was quite a bit of discussion going on about the euler force and the oriolis force along with false allegations that i was confused between the two we can apply a coriolis force or an euler force to a system if we like  the euler force will increase the angular acceleration and the coriolis force will change the direction of a constrained co rotating radial motion in a rotating frame of reference with non uniform angular acceleration there will be a fictitious euler force acting tangentially in a keplerian orbit  there will be zero tangential acceleration  although it is possible to see that this zero is the sum of an ongoing equal and opposite euler force and coriolis force having said all this  tangential forces are not highly relevant to this article  they could be mentioned in passing but the article is about a radial force  the centrifugal force is an outward radial force more attempts should be made by the editors here to concentrate on differential equations in the  radial distance  variable they they might begin to get a feel for waht centrifugal force is all about ,04a03779ac2f339d,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
thank you for pointing out why you did it  more than one user uses this account and i didn t know what edits they may have done  that s why i was confused about the message on my user page  thanks ,04a09dd67f89d3bf,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
yes you re right  theologically catholicism is very different to american protestantism which gave birth to the creationist movement and are certainly not interested in the sort of fundamentalist theocracy that most of them want sure  they use the teleological argument  but phrase it in theological language which is a lot different from scientific language and hence it isn t pseudoscience  which is what irks me as a scientist but i don t understand theology  probably because i ve been trained to think too scientifically and the catholic church most of the time has better things to do than make statements on scientific issues but catholics are really into authority  so what the hierarchy says  goes  dunc ,04a2050422ac33d5,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
oh gwh  you truly are the worst admin at wikipedia  may god have mercy on your poor  pathetic  overweight  ugly soul ,04a2576b8653d081,0.0,0.0,0.0,train,0.0,0.0,1.0,1.0
  unblock what the fuck the article on anne kilkenny was poorly written  i rewrote it so it didnt look like  shit look at my final edit you fuck  ing  dumb ass ,04a2e9156cfd87a6,0.0,1.0,1.0,train,0.0,0.0,1.0,3.0
  in addition  even assuming that your conditions were in effect  a three week block for violating a restriction put in lieu of a hour block is completely disproportionate and a great example of wp game  the punishment block being ten times the length of the original block ,04a361cfd274e6fe,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 right now  the image is being used on an article  so i have tagged it with  and with  additionally  because i m not a licensing expert in general  additionally  i have removed the image from the user s page ,04a36b6414ed741f,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  nazi  punks not  nazi  skinheads  to those of you who wish to contribute to this article  please refrain from entering in information pertaining to skinheads  the point of this article is to show the difference between  nazi  punks and  nazi  skinheads and to show that  nazi  punks exist within the punk subculture  these are two different subcultures and though people often mistakenly call racist skinheads  nazi  punks they aren t the same thing at all  ,04a37eec2c781fec,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  yeah  sure  socialism is anarchism  and war is peace  and love is  hate and positive discrimination makes sense  at least i m not a voluntary slave  voluntaryslave  i won t even be a forced slave  duck talk  ,04a403dd237c2906,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
and this must be illegal,04a4363b78b5bfc9,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  oops  misunderstood you  blushes silly me i haven t thought of the idea  but that s certainly a new way to prevent imposters i ll think about it thanks for watching out for me hugs mop  ln  ,04a67e3c97228690,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 this is about candy  not artists as such  while filmmaker charlie panian may be deserving of a page  it isn t this one if you want to start a page about charlie panian  then please link to some critiques of his work as well  imagine i swore ,04a68f53e5c0b298,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 oh  don t tell me talk ,04a694ffe26cbaee,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
thanks  thank you for probing deeper into the matter  would you also kindly help me protect my talk page from bullyish reverts ,04a6bedb30d0b19d,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
palestnian imagery i figure that same as with other nationalitiesexamples the front image should be of prominant figures rather than an obscure image of two smiling children suggested prominent palestinians  feel free to expand namelist and or add from the list to the template mohammad amin al husayni yasser arafat faisal husseini mahmoud abbas rana raslan  israeli citizen arab palestinian winner of miss israel controvercial suggestion but interesting  ahmad tibi  palestnian arab israeli knesset member  azmi bishara  pro resistance palestnian arab israeli knesset member ,04a943cb7745fa5d,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
ed  have you ever shown this kind of interest in any subject which did not directly relate to one of your pet peeves  such as criticism of the unification church  things you perceive as  sex  immorality or legitimate science dismissing crank ideas ,04a99cba15f340f8,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
i still don t understand what i did  there is a problem with my internet connection  so i didn t receive your message in time ,04a9da8ac747abb3,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 creationist category as there are no cites in the article making the claim that santorum is a christian creationist such a categotrisation is bartred by wp blp as an absolute cheers  ,04aa3354e0bff7da,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
careful  big guy  i think my comment is clearly related to the topic  could you please respond without trying to disparage first  thanks  oh  btw  thanks for reverting yourself after you reverted my removal of unsourced material  next time if you would please check the source before reverting me instead of after reverting me then i would appreciate that ,04aabafdf292b6bd,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
undo good job undoing and not discussing on the talk page talk ,04aac9d4f53a8282,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
hey idiot i m simply verifying the truth  mobile was not the first to have a ringtone maker online brinked was  do some fuck  ing research before you remove my  shit tired of you  ass hole s removing my hard work i m putting into making wikipedia a relevant page ,04aadd2f732eef57,0.0,1.0,1.0,train,0.0,0.0,1.0,3.0
thanks for these replies  i atleast found one ,04ab79781731674f,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
we own the project so how the heck is it unambiguous copyright infringement and it wasnt written in a promotional way  it just explained the project and the system requirments  i m starting to see why so many people  hate  wikipedia ,04ac4f118a1563c4,0.0,0.0,0.0,train,0.0,0.0,1.0,1.0
re punk ass snitch  get the cock  ,04ac56a43d2d209a,0.0,1.0,1.0,train,0.0,0.0,1.0,3.0
thivierr rob may ,04ad3fa0962b40f2,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
i am trying to explain to you once and for all that neil armstrong landing on the moon is just as fictitious santa claus appearing on xmas or and his submarine cars  how dare you pollute cyberspace with outrageous lies that suggest it was otherwise and that deadly diseased celebrity liars like armstrong s and aldrin s and nixon s were telling the truth about it all  what if young and impressionable children looked up apollo on wikipedia and all they see is nothing but your deadly mistaken rehashing of late s hoaxes presented as scientific achievements ,04ad6697ed4c58cb,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 listas phillips  melanie,04ad7cd9c786dfae,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 unsigned well then though i ve not read it  i suspect discover magazine is being silly  rheumatic fever is one consequence of streptococcal pharyngitis  but another is renal failure causing nephrotic syndrome  and thus anasarca so they can t really rule out renal disease  nor can they with much legitimacy argue that mozart probably died of rheumatic fever because it was epidemic nor have they listed all the possible causes of anasarca  these retrospective diagnoses are always rather tenuous  and should rarely be taken as proven jul utc  ,04adecfd8699665b,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
not only it s a theory  today most experts believe aryans came from east and north east of iran  from bactria  sogdia  and central asian steppes ,04ae4b01d87a9b9b,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 please do not vandalize pages  as you did with this edit to keith  if you continue to do so  you will be  block  from editing  ,04aeb1bd39e3f350,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 oh right  like this article  suck s and you know it  isn t abusive language  hypocrite  eat  shit  and die  loser  ,04af185d298b513f,0.0,1.0,1.0,train,0.0,0.0,1.0,3.0
 speedy deletion of charlene doofenshmirtz a page you created  charlene doofenshmirtz  has been tagged for deletion  as it meets one or more of the criteria for speedy deletion  specifically  it is about a person or group of people  but it does not indicate how they are important or significant  and thus why they should be included in an encyclopedia  please see the guidelines for what is generally accepted as notable  and the guidelines for biographies in particular you are welcome to contribute content which complies with our content policies and any applicable inclusion guidelines  however  please do not simply re create the page with the same content  you may also wish to read our introduction to editing and guide to writing your first article thanks  blanchardb  myears mymouth timed  ,04af7b12345c4161,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 you learn  now other admins are involve  you see  i am editor and doing edit  you want unsource unverifiable information for wikipedia  i am not so you get mad  is not my problem from one admin top another in response for ispy board admin post how in the world can one be a sock puppet of the other  when a sock puppet  by definition  is an additional username used by a wikipedian who edits under more than one name in this case  there isn t even one username  let alone two  what s more  there s no evidence provided of any attempts to avoid a ban or other disciplinary action  nor an attempt to increase the perceived support for any particular campaign  in short  there is no sockpuppet there  by the way  even if they re the same person  there s not even any reason to assume that they re trying to appear under a different ip address  they re both simply coming from road runner accounts  it s my understanding that road runner assigns dynamic ip addresses  no ,04afed8c52444618,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 thanks for experimenting with the page earth on wikipedia  your test worked  and has been reverted or removed  please use the sandbox for any other tests you want to do  take a look at the welcome page if you would like to learn more about contributing to our encyclopedia thanks  talk  ,04b0db5243798c05,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 welcome hello and welcome to wikipedia  thank you for your contributions  i hope you like the place and decide to stay  here are some pages that you might find helpful  the five pillars of wikipedia how to edit a page help pages tutorial how to write a great article manual of style i hope you enjoy editing here and being a wikipedian  please sign your name on talk pages using four tildes this will automatically produce your name and the date  if you need help  check out wikipedia questions  ask me on or ask your question and then place helpme before the question on your talk page  again  welcome  stalk to me  ,04b22765d02aee75,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 what was cleverly inserted instead thanks for assuming bad faith in your edit summary  smatprt  are you really going to put up a separate fight to retain the ugly and illogical use of term on each of the involved pages  after there was support for my rewrite at shakespearean authorship question i was hoping you d have the grace to let it go when i inserted the same changes here may i ask what exactly it is you suspect me of  my changes at  shakespearean authorship question were intended as neutral stylistic improvements  everybody else thought that s what they were  but you keep implying i have some evil agenda  and therefore keep reverting me what is that agenda  exactly can t we try to assume that we re all trying to improve william shakespeare and it s subarticles talk ,04b2a97a62ee3cdb,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
european union  since when has the eu been a legal country  its not  so dont treat it as one  as much as freedom hating europhiles wish it was ukip,04b3ef671f54da7f,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
would you be able to take a look at the champion hurdle article  binocular s colours in  rd place look a different shade to the ones shown for is win  thanks ,04b5d5cdac62f578,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
your edit to world wrestling entertainment,04b5fa02f7d79f07,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
user talk hammersoft since you do not wish to keep a civil tongue in your discourse with me  then stay off my talk page  the thread has been removed  and no further discussion from you is required  asked for  or wanted  stay off my talk page  good day  don t behave like a tosser  if you stay away from the iw page i ll stay away from your page ,04b5fb910eb06b0e,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
i agree  why don t you ,04b6f579397df1ad,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 nicolas hammond s articles i have added category living people to his articles  and created talk pages with the wikiproject biography on some i have also included wikiproject contract bridge i shall agree that his articles includes section  early life has nothing except  bd you have awb  you can just track my contributions and remove from each  or i should do it talk contributions log ,04b717104568b24c,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
exploding tvs i don t think belenko is a credible source ,04b7a4db64efa754,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
orangemarlin post i dont care if you unblock me  but i demand that you undo the revert of my post on orangemarlins talk page  it is not vandalism  it is totally relevant to the discussion and you have no right to remove it  especially before he has read it ,04b85fe3fb961585,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
the wha when hull arrived ,04b87735f0acf3dc,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
evan blass  update i have made the following comment on the talk page for evan blass let the record show that as of november eight days after editor user lix threatened an investigation into my integrity as a contributor to this page  he still has not initiated the investigation or provided an update on its status  i eagerly accept any investigation in order to prove my innocence  however user lix evidently deems it appropriate to make public allegations without following through  editors to this page should take careful note that,04b92907a0db6e77,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
awful bio  obviously a hatchet job from a press release and totally biased  bad grammar  too ,04baeea8d61cac54,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
yes  of course  i totally  forgot  we have those guidelines  thanks  perhaps we can get  a mini consensus from  the regular editors to  scrap  it or just  do  it ,04bb978332bbe669,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 about einstein my search of any document that might bear einstein s name in the league of nations archive in between returns no results  see http biblio archive unog ch archivplan aspx by reviewing five books dealing with einstein s work and life not a single one mentioned this einstein s support to the ustase cause  just one  written in german einstein  sein leben by denis brian  christine von samson mark  wiley vch page indem er sich den angelegenheiten seines eigenen landes zuwandte  empoerte sich einstein ueber deutsche studenten  die fuer die entlassung eines professors agitierten  weil dieser ein pazifist gegen politisch motivierte todesurteile war  es ist entsertzlich zu sehen  wie die unerfahrene jugend fehlgeleitet wird schrieb er an das berliner tageblatt  wenn dies so weitergeht  werden wir  nach einer tyrannei der faschisten bei einer herrschaft des rotten terrors ankommen  er glaubte  dass eine solche herrschaft bereits in jugoslawien ausgeloest worden sei und kritisierte die landesregierung fuer den mord an dem kroatischen fuehrer  professor milan sufflay  der geschichte an der universitaet von zagreb gelehrt hatte reading further this book it is clear that the only information available to einstein was  the inside story of the ufflay murder was given by the croat journalist  ustase propagandist slavko cihlar  in the berliner tageblatt  february so  it is apparent that einstein fell under spell of the ustase propaganda  about the same propaganda  see appeal of the croatian academicians to the world of civilisation  how the croatian savant  professor of university  dr  milan sufflay was murdered by the serbian royal dictatorship by croatian university clubs association  zagreb pages  which was elaborated by blood and homeland eugenics and racial nationalism in central and southeast europe by marius turda  paul weindling  central european university press page shortly afterwards  students from the croatian university club association produced an english language pamphlet  how the croatian savant  professor of university dr  milan ufflay  was murdered by the serbian royal dictatorship  in which they appealed to european public opinion to recognize that the murder of ufflay was the result of endeavors to build an absolutist south slav state  in such a state  the european culture of croatia and the croatian was to be replaced by serbian suzerainty  in which orthodox  byzantine  oriental asiatic and oldtuc  sic  political and social traditions had been subsumed into a system not only contrary but also odious to european culture turda also says that his murder occasioned international condemnation and outrage from  among others  albert einstein and heinrich mann of the german league for the rights of man no source was given about the sufflay murderer  thinking about yugoslavia  scholarly debates about the yugoslav breakup and the wars in bosnia and kosovo by sabrina p  ramet  cambridge university press page goldstein  croatian historian  leaves the question of agency to the side and writes simply that ufflay  who  as he notes  was an accomplished observer of albanian culture was killed on the street in zagreb  the killers were never found see also  croatia  a history by ivo goldstein trans lated by nikolina jovanovic mcgill queen s press mqup page about the same sufflay  women  gender  and fascism in europe by kevin passmore  manchester university press page fascism in croatia chapter  ante starcevic and milan ufflay  who used a demonic concept of serbs as the cornerstone of their ideologies conflicts  studies in contemporary history by lewis bernstein namier  macmillan page the racial theories of a croat writer named ufflay were taken up since sufflay had held that the croats were not slavs like the serbs  bu were descendants of a settlement of goths war and revolution in yugoslavia occupation and collaboration by jozo tomasevich published by stanford university press page sufflay was indicted in for espionage and connections with croatian emigres and sentenced to athree year prison term  bottom line  the story about einstein s support to the ustase cause is one sided and even false ,04bbc7a4ebe7919a,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
don t worry thuranx  i don t think i will be spending any more of my time or hard work on wikipedia after the lies  false accusations  and lack of truth that has occured here lately  there is no point in arguing against ignorance  the principle of it all just makes me very angry  good bye,04bd1fd9635ac8a6,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 beyond the call of duty the camouflage cup for making world war ii ship camouflage measures of the united states navy into such a splendid  accurate and informative article  i hope you will go on to create many more camouflage articles  ,04be2d6b3908c108,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
hey  the edits i made were legit and were not vandalism  those are legit player nicknames placed in the format player nicknames are commonly placed in ,04bea1505b5d264e,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
who has provided a wp rs in english  or  trans lated into english  for this contention,04bf87be1159dff0,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
so you can print it out after ,04c105452355de10,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
thank you for this  but  if i understand correctly  you are assuming that the force is proportional to the magnitude of the apparent wind but the total force on the sails is proportional to the square of the magnitude of the apparent wind  so the forward force depends on the angle and on the square of the magnitude that is the relation that i used for the degree table above but maybe i misundertand your formulas and your table ,04c224c0870fe747,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
a consistent conceptualization of phylogenies  phylogenies  i e dictomously branching processes  are processes that involve things  that is  objects  and as such have to be modeled by object oriented modeling in order to be consistent with the distinction of objects  darwins model of evolution illustrates biological species as objects  and is thus no different from phylogenies of other kinds of objects  like a sex ly reproducing cells or mitochondria now  as an object oriented model  the model actually represents two consecutive objects  i e two objects in a row  by each of its internal lines  i e lines between nodes one after a node and one before a node  the former belonging to the category  i e concept objects after nodes  and the latter to the category  objects before nodes if the model includes all objects of a certain category  then both of these make up this category  in summary  phylogenies consist of two categories  i e concepts  of objects  objects before nodes and objects after nodes  and if the phylogeny includes all things of a category  then these two categories make up this category  cladistics  or cladism as i prefer to call it  confuses the concept  objects after nodes  with the concept  objects before nodes  by defining lines between nodes as single things  thereby confusing category with object  that is kind with thing  thus confusing conceptualization itself  the approach is actually a return to a pre scientific stage  this time denying the incompatibility between pattern and process instead of acknowledging it and solving it consistently  it is a return alley that no scientist had ever expected anyone to advocate  if this approach could ever be proved to be correct  then it would mean that reality only exists in our own heads  luckily  einstein s discovery that time is relative to space falsifies the approach  i e claim and this it did even before the approach was born  cladism was thus shown to be wrong before it emerged consist  presently at ,04c231ddb0a06522,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
